nombre,ironhacker,artista,id_lista,nombre_lista,letra
Can't Stop,elliot.esposito,['Red Hot Chili Peppers'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,"[Verse 1]
Can't stop, addicted to the shindig
Chop Top, he says I'm gonna win big
Choose not a life of imitation
Distant cousin to the reservation

[Verse 2]
Defunct, the pistol that you pay for
This punk, the feelin' that you stay for
In time I want to be your best friend
East side love is living on the West End

[Verse 3]
Knocked out, but, boy, you better come to (Oh, oh-oh)
Don't die, you know, the truth as some do (Oh-oh)
Go write your message on the pavement (Oh-oh)
Burn so bright, I wonder what the wave meant

[Pre-Chorus]
White heat is screamin' in the jungle (Oh, oh-oh)
Complete the motion if you stumble (Oh-oh)
Go ask the dust for any answers (Oh-oh)
Come back strong with fifty belly dancers

[Chorus]
The world I love, the tears I drop
To be part of the wave, can't stop
Ever wonder if it's all for you?
The world I love, the trains I hop
To be part of the wave, can't stop
Come and tell me when it's time to
[Verse 4]
Sweetheart is bleeding in the snow cone
So smart, she's leadin' me to ozone
Music, the great communicator
Use two sticks to make it in the nature

[Verse 5]
I'll get you into penetration
The gender of a generation
The birth of every other nation
Worth your weight, the gold of meditation

[Verse 6]
This chapter's gonna be a close one (Oh, oh-oh)
Smoke rings, I know you're gonna blow one (Oh-oh)
All on a spaceship, persevering (Oh-oh)
Use my hands for everything but steering

[Pre-Chorus]
Can't stop the spirits when they need you (Oh, oh-oh)
Mop tops are happy when they feed you (Oh-oh)
J. Butterfly is in the treetop (Oh-oh)
Birds that blow the meaning into bebop

[Chorus]
The world I love, the tears I drop
To be part of the wave, can't stop
Ever wonder if it's all for you?
The world I love, the trains I hop
To be part of the wave, can't stop
Come and tell me when it's time to
[Bridge]
Wait a minute, I'm passin' out
Win or lose, just like you
Far more shockin'
Than anything I ever knew
How 'bout you?
Ten more reasons why I need
Somebody new, just like you
Far more shockin'
Than anything I ever knew
Right on cue

[Guitar Solo]
3:18 - 3:30

[Verse 1]
Can't stop, addicted to the shindig
Chop Top, he says I'm gonna win big
Choose not a life of imitation
Distant cousin to the reservation

[Verse 2]
Defunct, the pistol that you pay for (Oh, oh-oh)
This punk, the feelin' that you stay for (Oh-oh)
In time I want to be your best friend (Oh-oh)
East side love is living on the West End
[Verse 3]
Knocked out, but boy, you better come to (Oh, oh-oh)
Don't die, you know, the truth is some do (Oh-oh)
Go write your message on the pavement (Oh-oh)
Burn so bright, I wonder what the wave meant

[Verse 7]
Kick start the golden generator
Sweet talk but don't intimidate her
Can't stop the gods from engineering
Feel no need for any interfering

[Verse 8]
Your image in the dictionary
This life is more than ordinary
Can I get two, maybe even three of these?
Comin' from the space to teach you of the Pleiades

[Outro]
Can't stop the spirits when they need you
This life is more than just a read-through"
Time To Give,elliot.esposito,['White Lies'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,"[Verse 1]
You turn to me
I say, ""What's there to talk about?""
Over fifteen years we’ve talked about it all
I've learned to be as alone as together means
Because we bring me down
And I drive you up the wall

[Chorus]
If you've got the mind to leave
Then pick a topic to talk about
God knows I’ve time to give
You've got the backbone to stick around

[Verse 2]
Eternity
I don't quit when the bets are down
I'm a careful man, but I'd lose it all for you
A word to me
Is enough iron to keep the peace
I can ruin a day, and I know I do, I do

[Chorus]
If you've got the mind to leave
Then pick a topic to talk about
God knows I've time to give
You've got the backbone to stick around
If you’ve got the mind to leave
(Worse or something better)
Then pick a topic to talk about
(Health or heavy weather)
God knows I’ve time to give
(Take your car at midnight)
You've got the backbone to stick around
(Loopholes in the headlights)

[Instrumental Break]

[Verse 3]
A foolish dream
Sell the house but still keep the home
You know kids grow up
And they’ll pin the blame on you

I know the theme
Luck has never been into me
I'm a catch to pain
And you dress the scars for proof

[Chorus]
If you've got the mind to leave
Then pick a topic to talk about
God knows I've time to give
You’ve got the backbone to stick around
If you've got the mind to leave
(Worse or something better)
Then pick a topic to talk about
(Health or heavy weather)
God knows I've time to give
(Take your car at midnight)
You've got the backbone to stick around
(Loopholes in the headlights)

[Instrumental Break]

[Bridge]
Worse or something better
Health or heavy weather
Take your car at midnight
Loopholes catching light

Angels head to toeing
Bad blood overflowing
Dawn in your sister's kitchen
She never trusted him

You'll get your weekday evening
Handshakes, close to freezing
Bad cop pinned to your heart
Grace is a dying art
[Outro]
Nobody cares if you've got time to give
No, nobody cares if you've got time to give
Oh, nobody cares if you've got time to give
It's just an endless hole that you're falling in"
I Will Wait,elliot.esposito,['Mumford & Sons'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,"[Intro]
Well I came home
Like a stone
And I fell heavy into your arms
These days of dust
Which we've known
Will blow away with this new sun

[Verse 1]
But I'll kneel down
Wait for now
And I'll kneel down
Know my ground

[Chorus]
And I will wait, I will wait for you
And I will wait, I will wait for you

[Verse 2]
So break my step
And relent
Well you forgave and I won't forget
Know what we've seen
And him with less
Now in some way
Shake the excess
[Chorus]
'Cause I will wait, I will wait for you
And I will wait, I will wait for you
And I will wait, I will wait for you
And I will wait, I will wait for you

[Verse 3]
So I'll be bold
As well as strong
And use my head alongside my heart
So tame my flesh
And fix my eyes
A tethered mind, freed from the lies

[Verse 4]
But I'll kneel down
Wait for now
I'll kneel down
Know my ground

[Bridge]
Raise my hands
Paint my spirit gold
And bow my head
Keep my heart slow
[Chorus]
'Cause I will wait, I will wait for you
And I will wait, I will wait for you
And I will wait, I will wait for you
And I will wait, I will wait for you"
Are You Gonna Be My Girl,copia002,['Jet'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Are You Gonna Be My Girl,copia002,['Jet'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Una Lluna a l'Aigua,copia002,['Txarango'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Quimbara,copia002,"['Celia Cruz', 'Johnny Pacheco']",5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Ca plane pour moi,copia002,['Plastic Bertrand'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Magalenha,copia002,['Sérgio Mendes'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Pais Tropical / Arerê / Taj Mahal - Ao Vivo,copia002,['Ivete Sangalo'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Like An American,copia002,['Vistas'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Swim For Your Life,copia002,['The Pale White'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Black is Black,copia002,['Los Bravos'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,"[Instrumental]

[Chorus]
Black is black, I want my baby back
It's grey, it's grey, since she went away, oh oh
What can I do, 'cause I, I'm feelin' blue

[Verse]
If I had my way, she'd be here today
But she'd go in time, and leave me to cry again, oh no
What can I do, cause I, I'm feelin' blue
I can't choose, it's too much to lose when our love's too strong
Maybe if she would come back to me, then I can't go wrong
Bad is bad, that I feel so sad
It's time, it's time, that I felt peace of mind, oh oh
What can I do, cause I, I'm feelin' blue
I can't choose, it's too much to lose when our love's too strong
Maybe if she would come back to me, then I can't go wrong

[Chorus]
Black is black, I want my baby back
It's grey, it's grey, since she went away, oh oh
What can I do, 'cause I, I'm feelin' blue
'Cause I, I'm feelin' blue, 'cause I, I'm feelin' blue"
Trasegando,copia002,['Marea'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Swagger,copia002,['Flogging Molly'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Mil pasos,copia002,['Soha'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Johnny B. Goode,copia002,['Chuck Berry'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Blitzkrieg Bop - 2016 Remaster,copia002,['Ramones'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Whiskey In The Jar,copia002,['Metallica'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Get Away,copia002,['Circa Waves'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Run (feat. Lady Leshurr),copia002,"['Tiggs Da Author', 'Lady Leshurr']",5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Barbara Ann - 2001 Digital Remaster;U.K. Remaster,copia002,['The Beach Boys'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
It's Time,copia002,['Imagine Dragons'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
I Want You So Hard (Boy's Bad News),copia002,['Eagles Of Death Metal'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Volando Voy,copia002,['Camaron De La Isla'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Que Electricidad,copia002,['Carlos Sadness'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Hacerte Volar,copia002,['Lori Meyers'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Mira cómo vuelo,copia002,['Miss Caffeina'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
1932,copia002,['La Maravillosa Orquesta del Alcohol'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Extraño Regalo,copia002,['IZAL'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Duende garrapata,copia002,['Los Delinquentes'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Summer Time,copia002,['Vybz Kartel'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Island Song,copia002,['Zac Brown Band'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
If You Wanna,copia002,['The Vaccines'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Summer Vibe,copia002,['Walk Off the Earth'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Lets Go Surfing,copia002,['The Drums'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Brown Eyed Girl,copia002,['Van Morrison'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Alright,copia002,['Supergrass'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
New Shoes,copia002,['Paolo Nutini'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Smokin the Boys,copia002,['Audra Mae & The Almighty Sound'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Start Me Up - Remastered,copia002,['The Rolling Stones'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Seven Nation Army,copia002,['The White Stripes'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Reptilia,copia002,['The Strokes'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Safari Song,copia002,['Greta Van Fleet'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
"My Way, Soon",copia002,['Greta Van Fleet'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Last Nite,copia002,['The Strokes'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Barquito,Alfon,"['Tito ""El Bambino""']",5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Obsesión (Tropical Family) [Spanish Version],Alfon,"['Lucenzo', 'Kenza Farah']",5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Já Sei Namorar - 2004 Digital Remaster,Alfon,['Tribalistas'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
No es mi primera vez,Alfon,['Deluxe'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
There Is a Light That Never Goes Out - 2011 Remaster,Alfon,['The Smiths'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Everyday Is Like Sunday - 2011 Remaster,Alfon,['Morrissey'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Wild Horses,Alfon,['The Rolling Stones'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Thunderstruck,Alfon,['AC/DC'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Helplessness Blues,Alfon,['Fleet Foxes'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Taper Jean Girl,Alfon,['Kings of Leon'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
A Cualquier Otra Parte,Alfon,['Dorian'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Club de fans de John Boy,Alfon,['Love of Lesbian'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Song 2,Alfon,['Blur'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Perfect Day,Alfon,['Lou Reed'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Sexy And I Know It,Alfon,['LMFAO'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
So payaso,Alfon,['Extremoduro'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Cuando te conocí,Alfon,['Andrés Calamaro'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Little Talks,Alfon,['Of Monsters and Men'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
1979,Alfon,['The Smashing Pumpkins'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Dang! (feat. Anderson .Paak),Juancho,"['Mac Miller', 'Anderson .Paak']",5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Perché piangi Palermo,Juancho,"[""Dov'è Liana""]",5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Ithaca,Juancho,['Beatenberg'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Keep Moving,Juancho,['Jungle'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Intro,Juancho,['The xx'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
I Fall In Love Too Easily,baccandres,['Chet Baker'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
"Tu Si Quieres, Tu No Quieres",Nico,['Omega'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
To My Love - Tainy Remix,Nico,"['Bomba Estéreo', 'Tainy']",5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
Is It True,Nico,['Tame Impala'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
The Adults Are Talking,Nico,['The Strokes'],5sB0ax3cmVacFjgkZMLPWx,Ironhack 🚀🚀🚀,
